entry_id	volume	entrytype	majortype	form_lemma	sense_text
id_07921	2	Toponym	settlement		Pueblo de la Provincia y Corregimiento de Cicasica en el Perú , anexo al Curato de Laza .
id_07922	2	Toponym	natural_feature	IRUQUIA	Río caudaloso del Reyno del Brasil , nace en lo interior de sus montañas, corre al SE, y entra en el de San Francisco .
id_07923	2	Toponym	natural_feature	IRUTIBA	Río pequeño de la Provincia y Capitanía del río Jeneyro en el Brasil , corre al E, y sale al mar enfrente de las Islas Vermejas .
id_07924	2	Toponym	settlement	IRUYA	Pueblo de la Provincia y Gobierno del Tucumán en el Perú , de la jurisdicción de Xuxuy , anexo al Curato de Humahisaca .
id_07925	2	Toponym	natural_feature	IRUYANE	Río de la Provincia y Gobierno de Moxos en el Reyno de Quito , nace de unas montañas que hay entre los ríos Beni y Mamoré , corre al 0, y entra en una laguna grande que está a orilla del último, y desagua en él.
id_07926	2	Toponym	natural_feature	IRUINE	Río pequeño de la Provincia de Virginia y Condado de Lunenburgh en la América Septentrional , corre al N luego tuerce al S, y entra en el de Dan .
id_07927	2	Toponym	settlement		Pueblo de la Provincia y Corregimiento de Tunja en el Nuevo Reyno de Granada , situado en el llano de Sogamoso , de temperamento templado, sano y delicioso; pero de muy corto vecindario, pues solo tendrá 60 vecinos, y otros tantos Indios: está 7 leguas al N de Tunja .
id_07928	2	Toponym	settlement	ISAAC	Pueblo de la Isla de Barbada en el distrito y Parroquia de Santo Tomás .
id_07929	2	Toponym	natural_feature		Tiene el mismo nombre un Puerto de la mar del N en la Costa de la Nueva Escocia , a la entrada del estrecho de Canseau .
id_07930	2	Toponym	natural_feature		Unos Islotes o peñascos de las Islas Lucayas , situados al S de la de Bahama .
id_07930a	2	Toponym	settlement	S. ISABEL	Ciudad de la Isla Española o de Santo Domingo, fundada por el Almirante Christóval Colon el año de 1493 en un terreno fértil, agradable y sano, dándole el nombre en obsequio de la Reyna Doña Isabel la Católica.
id_07931	2	Toponym	settlement		Tiene el mismo nombre un Pueblo de la Cabecera de partido de Nopaluca y Alcaldía mayor de Tepeaca en Nueva España con 58 familias de Indios.
id_07932	2	Toponym	settlement		Otro Cabecera de partido de la Alcaldía mayor de Cholula en el mismo Reyno tiene 39 familias de Indios, y dista dos leguas al S de la Capital; su partido se compone de otros nueve Pueblos.
id_07933	2	Toponym	settlement		Otro de la Cabecera de partido de Toxtepec y Alcaldía mayor de Tecali en el mismo Reyno tiene 82 familias de Indios.
id_07934	2	Toponym	settlement		Otro de las Misiones que tienen los Religiosos de San Francisco en la Provincia de Taraumara y Reyno de la Nueva Vizcaya , distante 11 leguas entre SE y S del Real de Minas de San Felipe de Chiguagua .
id_07935	2	Toponym	settlement		Otro de la Provincia de Californias , situado en la Costa del mar, y lo más interior del golfo entre los de San Felipe y la Visitación .
id_07936	2	Toponym	settlement		Otro de la Provincia y Capitanía de Sergipe en el Brasil , situado en la Costa del mar, a la boca del río Guaparati .
id_07937	2	Toponym	settlement		Otro Parroquia de los Ingleses en la parte del N de la Isla de Jamayca .
id_07938	2	Toponym	natural_feature		Una Isla grande de la mar del S , y la mayor de las llamadas de Salomón , la descubrió con las otras Alvaro de Mendaña el año de 1568, a la parte de Levante tiene el cabo Quemado , y al Poniente un Puerto que es el mejor, y llaman de Estella , tiene de circunferencia 228 leguas, es fértil, y llena de montañas cubiertas de espesos bosques, al SO tiene las de San Marcos y de San Nicolás , y al Mediodía la de los Arrecifes .
id_07939	2	Toponym	natural_feature		Otra Isla del estrecho de Magallanes , una de las Pinguinas .
id_07940	2	Toponym	natural_feature		Una Bahía en la Costa del estrecho de Magallanes .
id_07941	2	Toponym	natural_feature		Otra en la Costa del S de la Isla de Cuba , cerca del cabo de Corrientes .
id_07942	2	Toponym	natural_feature		Un cabo o punta de la Costa del S del estrecho de Magallanes entrando por la mar del S , uno de los que forman su entrada con el de Pilares .
id_07943	2	Toponym	natural_feature		Otro cabo de la Costa del O del mismo estrecho, entre el río Francés y el cabo Redondo .
id_07944	2	Toponym	natural_feature		Unos baxos o peñas de la Costa de la Isla de Cuba en la extremidad del O, cerca del cabo de San Antonio , y delante de la Bahía de su nombre.
id_07945	2	Toponym	natural_feature		Río de la Isla de Santo Domingo , nace en las montañas que están al N de la Capital, corre al S, y entra en el de Ozama poco antes de salir este al mar.
id_07946	2	Toponym	natural_feature	ISABELICA	en la Costa del N de la Isla de Santo Domingo , entre el petit Trou o Agugero pequeño y la punta de Briseval .
id_07947	2	Toponym	settlement	ISAMBA	Pueblo del Asiento y Jurisdicción de Ambato en el Reyno de Quito y Corregimiento de Riobamba .
id_07948	2	Toponym	natural_feature	ISARA	Río pequeño de la Provincia y Gobierno de Guayana o Nueva Andalucía, nace en el país de los Indios Armacotos, corre al N, y entra en el de Caura .
id_07949	2	Referral	Referral	ISATIS	véase Sioux.
id_07950	2	Toponym	settlement	ISCALLANI	Pueblo de la Provincia y Corregimiento de Paucarcolla en el Peru , anexo al Curato de Capachica .
id_07951	2	Toponym	settlement	ISCANCE	Pueblo de la Provincia y Gobierno de Popayán en el Nuevo Reyno de Granada , llamado también San Juan de Truxillo , situado en la antigua Provincia de Mocoa , a orilla del río de su nom bre, fue en otro tiempo muy poblado y rico por las minas de oro que trabajaban sus vecinos, hoy está reducido a mucha miseria: está 30 leguas al SE de Popayán , en 1 gr. 47 min. de lat. bor.
id_07952	2	Toponym	natural_feature		Tiene el mismo nombre el río referido, nace cerca de las ruinas de la Ciudad de Truxillo , y no lexos de donde nace el de la Magdalena , y se junta con el de Rodríguez para entrar en el de Caquetá ; en él se cría un pez que los naturales llaman perro de agua, y sigue a las embarcaciones dando bramidos.
id_07953	2	Toponym	settlement	ISCARA	Pueblo de la Provincia y Corregimiento de Carangas en el Perú y del Arzobispado de Charcas , anexo al Curato del de Huachazalla .
id_07954	2	Toponym	settlement	ISCATLAN	Pueblo de la Cabecera de partido y Alcaldía mayor de Cuquio en Nueva España , distante 5 leguas al ESE de ella.
id_07954a	2	Toponym	settlement	ISCHILIN	Pueblo de la Provincia y Gobierno del Tucumán y jurisdicción de la Ciudad de Córdoba en el Perú .
id_07955	2	Toponym	settlement	ISCUCHACA	Pueblo de la Provincia y Corregimiento de Angaraes en el Perú , anexo al Curato de Conaica .
id_07956	2	Toponym	settlement		Otro Pueblo hay del mismo nombre en la Provincia y Corregimiento de Xauja .
id_07956a	2	Toponym	natural_feature		Un río de la Provincia que el Pueblo antecedente es el mismo que en su origen tiene el nombre de Pari , que luego muda en éste; hay en él un puente muy bueno para el tráfico de unas Provincias con otras.
id_07957	2	Toponym	natural_feature	ISEGUEI-GUAZU	Río de la Provincia y Gobierno del Paraguay .
id_07958	2	Toponym	settlement	ISHUA	Pueblo de la Provincia y Corregimiento de Lucanas en el Perú , anexo al Curato de Abucara .
id_07959	2	Toponym	natural_feature	ISIANA	Río de la Provincia y Gobierno de San Juan de los Llanos en el Nuevo Reyno de Granada , nace al O de la Ciudad de Santiago de la Atalaya , y entra en el de Meta ; pero según la descripción y carta de Mr. Bellin le llama Isanác, y dice que entra en el río Negro .
id_07960	2	Toponym	settlement	S. ISIDRO	Pueblo de la Provincia y Gobierno de Buenos Ayres , situado a orilla del río de la Plata y boca del de las Conchas , cerca de la Capital.
id_07960a	2	Toponym	settlement		Otro Pueblo hay del mis mo nombre en la Provincia y Corregimiento de Coquimbo y Reyno de Chile , situado cerca de la Costa.
id_07961	2	Toponym	natural_feature		Un canal o angostura en la Costa del S del estrecho de Magallanes que se comunica con el mar, formado por la última Isla que hay por aquella vanda.
id_07962	2	Toponym	natural_feature		Una punta de tierra de la Costa del S del estrecho de Magallanes , una de las que forman la segunda angostura de él, llamada de la Barranca de San Simón .
id_07963	2	Toponym	natural_feature		Otra punta o cabo de la Costa del N en el mismo estrecho de Magallanes , llamada por otros de la Caña, o de Forward.
id_07964	2	Toponym	settlement	ISILIMBI	Pueblo de la Provincia y Corregimiento de Latacunga en el Reyno de Quito , cuyos naturales se mantienen del comercio de hacer tinajas, jarros, y otras vasijas de barro con mucho primor, de que se abastece toda la Provincia, y tienen grande estimación.
id_07965	2	Toponym	settlement	ISIMENA	Pueblo de la jurisdicción de Santiago de las Atalayas en la Provincia y Gobierno de San Juan de los Llanos del Nuevo Reyno de Granada .
id_07966	2	Toponym	natural_feature	ISIPOTI	Río de la Provincia de los Indios Chiquitos en el Perú , corre a Levante por el territorio de los Indios Guarayos, y entra por el Poniente en el Paraguay ,
id_07967	2	Toponym	settlement	ISLA	Pueblo de la Cabecera de partido y Alcaldía mayor de Aguas Calientes en Nueva España , anexo al Curato de su Cabecera, de donde está 10 leguas al NO.
id_07968	2	Toponym	settlement		Otro Pueblo hay del mismo nombre en la Provincia y Gobierno del Tucumán , situado a orilla del río Dulce , entre los Pueblos de López y la Dormida .
id_07969	2	Term	Term		Tiene el nombre genérico de Isla todo país circundado del mar, Las principales que hay en la América son las siguientes, y de las quales se da noticia en el artículo correspondiente de cada una. En el mar Pacífico . Amortajado . Amsterdam . Apóstoles . Aviquirina . Chapira . Chepillo . Chiloé . De Chuchas . Cienes . Cocos . Corales . Evangelistas . S. Gabriel . S. Roque . Taboga . Farallones . Juan Fernández . Galápagos . Galera . Gallo . Gorgona . Gorgonilla . Guadalupe . Guanos . Iqueique . Lobos . Malpelo . S. Lorenzo . Santa Catalina . Taboguilla . Mancera . Mocha . Nonura . Pacheca . Palma . Perico . Perros . Perlas . Plata . Puná . Del Rey . De Salomón . De S. Félix . S. Martín . Showten . Tumáco . En la mar del Norte . Anguila . Antigua . Aruba . Aves . Barbada . Barbudos . Barú . Bastimentos . Buen Ayre . Coche . Comagre . Cubagua . Curazao . Deseada . Dominica . Goldren . Granada . Margarita . Monserrate . Marigalante . Monges . Orchilla . Palomas . Rosario . Samballas . S. Bartolomé . S. Bernardo . S. Christóval . Santa Lucía . S. Martín . S. Eustaquio . Santa Cruz . Santo Tomás . Sonda . Springer . Tabago . Tortuga . Trinidad . En el mar del Brasil . Ascensión . Cananéa . Cayana . Caviana . Flora . Gallo . Goare . Grande . Inglesa . Marajo . Isleos . Machiana . Martín Vaz . Noroña . De Picos . S. Salvador . Santa Bárbara . Santa Catalina . Solimoes . Espíritu Santo . Taparica . Trinidad . En el mar Magallánico . Barneweldt . Buena Justicia . Buena Esperanza . Dawaert . Diego Ramírez . Diego Rodríguez . Diego Ruiz . Falkland . Del Fuego . Heremitens . Maire . Sebald . De los Estados .
id_07970	2	Toponym	natural_feature		Isla pequeña de la mar del N , cerca de la Costa de la Provincia y Gobierno de Cartagena , delante del Sinú , y a la entrada del golfo de Urabá .
id_07971	2	Toponym	natural_feature	ISLA-REAL	Isla grande y muy considerable del golfo de San Lorenzo en la América Septentrional , la poseían los Franceses, de quienes la tomó el año de 1745 el Almirante Inglés Pedro Warren y el Coronel Pepperelli, y en el año de 1758 volvió a conquistarla segunda vez el Almirante Boscawen y el Coronel Amherst: el estrecho de Fronsac , que la separa de la Nueva Escocia , solo tiene de ancho una legua, y dista cerca de 20 de Terranova , con la qual forma la entrada del golfo de San Lorenzo : pertenece propiamente esta Isla a la Nueva Escocia o Acadia, y es la única parte de ella que en la paz fue cedida a los Ingleses que la poseen: tiene de largo 140 millas: está llena de montañas y de lagunas, y en su Costa de calas y Puertos muy inmediatos unos de otros: el terreno es muy fértil y abundante en qualquiera parte de maderas: en sus montes hay minas de carbón de piedra, y en las Playas la mayor abundancia de pesca que se conoce: produce también mucho lino, ganados de toda especie y aves: todos los Puertos están descubiertos a Levante, y siguiendo al Mediodía por espacio de 50 leguas, empezando desde el Puerto Delfín hasta el de Tolosa , cerca del qual está la entrada del estrecho de Fronsac . La Capital es Luisburg .
id_07972	2	Toponym	natural_feature	ISLAS	nombre de otras tantas que hay en el río Esquivo de la Pro vincia y Gobierno de la Guayana , en la parte de ella que poseen los Holandeses.
id_07973	2	Toponym	natural_feature	ISLAS DEL REY	porción de Islas de la mar del Sur , situadas en el golfo de Panamá , cerca de la Costa, están pobladas de Negros, esclavos de los vecinos de la Capital, empleados en la pesca de las perlas, que se estiman por las mayores y de mejor calidad y oriente de quantas se conocen de otras partes; cerca de la mayor de estas islas, donde hay un mediano Puerto, tuvo un combate la Armada del Sur con el pirata Inglés Eduardo David, que quedó derrotado, el año de 1685.
id_07974	2	Toponym	settlement	ISLEÑOS	Pueblo de la Isla de Santo Domingo , situado en la Costa del Sur, una legua al O de la Capital.
id_07975	2	Toponym	natural_feature	ISLEOS	Isla pequeña de la mar del N , cerca de la Costa de la Provincia y Gobierno de Venezuela , está al Poniente de la Orchilla , es de clima muy cálido, y desierta, en 10 gr. 43 min. 9 seg. de lat. bor.
id_07976	2	Toponym	natural_feature	ISLES	en la Costa de la Nueva Escocia y golfo de San Lorenzo , una de las que forman la entrada de la gran Bahía de Chaleurs, o de Calores.
id_07977	2	Toponym	natural_feature		Tiene el mismo nombre una Bahía en la Costa del O de la Isla de Terranova , es muy grande y resguardada, está en medio de la de Georges , y la de Deadmans o hombres muertos.
id_07978	2	Toponym	natural_feature		Otra muy grande en la Costa de la Nueva Escocia o Acadia, entre el Puerto de Frankland y la Ciudad de Hallifax .
id_07979	2	Toponym	natural_feature		Un Puerto en la Costa del S de la misma Provincia que la Bahía anterior, al O de la Bahía de Tor .
id_07980	2	Toponym	settlement	ISLETA	Pueblo del Nuevo México , situado a orilla del río grande del Norte , enfrente de el del Socorro .
id_07981	2	Toponym	settlement		Otro Pueblo hay del mismo nombre con la advocación de San Agustín en el propio Reyno, distinto del anterior, situado a orilla de un río que entra en el grande del Norte .
id_07982	2	Toponym	settlement		Otro llamado Quartel de la Isleta que es Parroquia de los Franceses en la parte que poseen de la Isla de Santo Domingo , en la Costa del S y Cabeza del O, entre el de los Cayos y la Bahía del Mesle .
id_07983	2	Toponym	settlement		Otro con el aditamento del Paso, y es de las Misiones que tienen los Religiosos de San Francisco en el Nuevo México , distinto de los anteriores.
id_07984	2	Toponym	natural_feature	ISLETAS	Tres Islas pequeñas que hay junto a la Costa de la Martinica , a la entrada del Puerto de Cul de Sac Royal , y enfrente del fuerte que la defiende.
id_07985	2	Toponym	natural_feature		Tienen el mismo nombre otras dos en la mar del Sur , cerca de la Costa de la Provincia y Corregimiento de Truxillo en el Perú , frente del Puerto de Guarmey .
id_07986	2	Toponym	settlement	ISLLAMAS	Pueblo de la Provincia y Corregimiento de Pomabamba en el Perú , uno de las Misiones que tienen en ella los Religiosos de San Francisco, situado a orilla del río Iruma , entre el de Beni y la Cordillera de Andes de Cuchoa .
id_07987	2	Toponym	natural_feature	ISLOTE	Isla pequeña o peñasco del mar del N, junto a la Costa del E de la Isla de Inagua grande , al N de la de Santo Domingo .
id_07988	2	Toponym	natural_feature		Otro hay del mismo nombre en la mar del S , cerca de la Costa de la Provincia y Corregimiento de Arica en el Perú , delante de la punta de Calés .
id_07989	2	Toponym	natural_feature		Otro en el río de Valdivia , entre la Isla del Rey y la de las Animas .
id_07990	2	Toponym	natural_feature	ISLOTES	cinco Islas pequeñas, situadas a la boca o entrada del río Orinoco , delante de la Isla de Cangrejos .
id_07991	2	Toponym	settlement	ISQUANDE	Pueblo pequeño y pobre de la Provincia y Gobierno de Esmeraldas en el Reyno de Quito , con un pequeño Puerto en la mar del Sur , de poco fondo, y solo acomodado para embarcaciones pequeñas.
id_07992	2	Toponym	natural_feature	ISSER	Isla pequeña del golfo de San Lorenzo en la Provincia de Nueva Escocia o Acadia, junto a la Costa del E de la gran Isla de Anticosti .
id_07993	2	Toponym	natural_feature	ISTAPA	Punta de tierra casi separada de ella en la Costa de la mar del Sur de la Provincia y Alcaldía mayor de Suchitepec en el Reyno de Guatemala .
id_07994	2	Toponym	settlement	ISTULAÑA	Pueblo de la Provincia y Gobierno del Tucumán en el Perú y jurisdicción de la Ciudad de Santiago del Estero , está destruido desde que lo arruinaron los Indios infieles.
id_07995	2	Toponym	natural_feature	ISTMO	Angostura grande de tierra que une la América Meridional con la Septentrional , bañada al N por el mar de este nombre, y al Mediodía por el Pacífico o del Sur, que forma el golfo de Panamá : tiene en su mayor anchura, desde la boca del río de Chagre en la mar del N , hasta la del río Caimito en la del Sur , 14 leguas; y por donde se estrecha más, desde la boca del río del Darién en el golfo de Urabá , a la del Taqueso o Santa María en el golfo de San Miguel , solo 10 leguas: el largo de Levante a Poniente es de 31 leguas; la Cordillera de montañas de los Andes que aquí es más baxa lo atraviesa, y luego se divide en diferentes ramos en la América Septentrional . Pertenece el Istmo en parte a la Provincia de Tierra-Firme o Panamá, y en parte a la del Darién ; El clima es en quasi todo él cálido y húmedo. La Ciudad de Panamá le da el nombre por estar situada en él, a orilla de la mar del Sur , y a la parte opuesta en la del N Portobelo , donde se celebraba la rica feria quando se hacía el comercio de galeones, siendo entonces el camino de atravesar el Istmo paso preciso de quantas riquezas venían del Perú a España , y de todos los efectos que iban de esta a aquellos Reynos, haciendo un rodeo de 18 leguas por la aspereza de los montes y ríos caudalosos que hay que pasar. En tiempo de Felipe II se proyectó cortarlo, y comunicar los dos mares por medio de un canal, y a este efecto se enviaron para reconocerlo dos ingenieros Flamencos; pero encontraron dificultades insuperables, y el Consejo de Indias representó los perjuicios que de ello se seguirían a la Monarquía, por cuya razón mandó aquel Monarca que nadie propusiese o tratase de ello en adelante, pena de la vida. Eugenio Raymondi lo llama estrecho de San Miguel impropiamente, pues no tiene comunicación de un mar con otro.
id_07996	2	Toponym	settlement	ITA	Pueblo de la Provincia y Gobierno del Pa raguay , situado a orilla de un río que tiene el mismo nombre, y al S de la Ciudad de la Asunción .
id_07997	2	Toponym	natural_feature	ITABAGUA	Río pequeño de la Provincia y Capitanía del Pará en el Brasil , corre al N, y entra en el de Xirigú .
id_07998	2	Toponym	settlement	ITABERABA	Villa de la Provincia y Capitanía de Pernambuco en el Brasil , situada cerca de la Costa.
id_07999	2	Toponym	settlement	ITABOCA	Pueblo de la Provincia y Capitanía del Pará en el Brasil , situado a orilla del río Tocantines .
id_08000	2	Toponym	natural_feature		Tiene el mismo nombre un salto que da el río referido, el qual impide que los Portugueses suban por él a descubrir lo interior del país en que hay muchos Indios Tocantines: está este salto en 3 gr. 49 min. de lat. aust.
id_08001	2	Toponym	natural_feature	ITABUCU	Río grande de la Provincia y Gobierno del Paraguay , al Levante de la Nación de Indios Guaraníes, corre a este rumbo, y sale al mar Atlántico .
id_08002	2	Toponym	settlement	ITACAMBIRA	Pueblo o Aldea de los Portugueses en la Provincia y Capitanía de Portoseguro en el Brasil , a la orilla y cabecera del río Verde .
id_08003	2	Toponym	natural_feature	ITACEROMIN	Isla pequeña del mar del N , cerca de la Costa de la Provincia y Capitanía de Marañon en el Brasil , está entre el río de Marañon y la barra de Cuma .
id_08004	2	Toponym	settlement	ITACORUSA	Pueblo de la Provincia y Capitanía del Pará en el Brasil , situado a orilla del río Xingú , cerca de su salida a el del Marañon .
id_08005	2	Toponym	natural_feature	ITACUATIARA	Baxo de peña, a la entrada o boca del río de este nombre en la Provincia y Capitanía de San Vicente y Reyno del Brasil .
id_08006	2	Toponym	natural_feature	ITAEMBE	Río de la Provincia y Gobierno del Paraguay , corre al E, y entra en el del Paraná .
id_08007	2	Toponym	natural_feature	ITAGUARI	Río de la Provincia y Gobierno del Paraguay , corre al SSE, y entra en el de Iviñeyma .
id_08008	2	Toponym	natural_feature	ITAI	Río de la misma Provincia y Gobierno que el anterior, entra en el Uruguay , entre el del Paraguay y el de Naumby .
id_08009	2	Toponym	settlement	ITALAQUE	Pueblo de la Provincia y Corregimiento de Larecaxa en el Perú .
id_08010	2	Toponym	natural_feature	ITAMAN	Río de la Provincia y Capitanía de San Vicente en el Brasil corre al E, y torciendo luego su curso al S sale al mar.
id_08011	2	Toponym	territory	ITAMARACA	Provincia y Capitanía del Reyno del Brasil , confina al N con la de Paraiba , al Mediodía con la de Pernambuco , al Levante con el Mar, y al Poniente con las tierras de los Indios Tapuyos, la baña el río de los Marcos , y es muy fértil de tabaco, algodón, palo de brasil, y mucho más en cañas de azúcar que fabrican cantidad considerable y el clima es muy cálido: fundó esta Capitanía Pedro López de Sousa, que habiendo logrado, en premio de los servicios que había hecho en la América , que el Rey de Portugal Don Juan III le diese 50 leguas de terreno, eligió esta por parte de ellas; luego pasó por succesion femenina a la Casa de los Marqueses de Cascaes.
id_08011a	2	Toponym	settlement		La Capital tiene el mismo nombre, con la advocación de nuestra Señora de la Concepción, situada en la altura de un monte en la Isla, es pequeña, y tiene 200 vecinos, con un buen Puerto que la hace muy comerciante, una hermosa Iglesia Parroquial, tres grandes ingenios de azúcar, y muchas haciendas de labor, con lo qual abunda de víveres y frutos que la hacen regalada; hay en esta Ciudad dos Compañías de Tropa Portuguesa que la guarnecen: los Franceses se apoderaron de ella, y la tuvieron hasta el año de 1635.
id_08012	2	Toponym	natural_feature		Una Isla que es parte de la Provincia anterior, y en que está situada la Capital, está a la entrada del río de los Marcos , tiene 3 leguas de largo, una de ancho, y 8 de circunferencia, y un buen fuerte construido por los Holandeses con el nombre de Orange el año de 1640, quando se apoderaron de ella.
id_08013	2	Toponym	settlement	ITAMBIRA	Pueblo de la Provincia y Capitanía de Espíritu Santo en el Brasil , situado a orilla del río Doce o Dulce.
id_08014	2	Toponym	settlement	ITAMBEI	Pueblo de la Provincia y Gobierno de Buenos Ayres , situado a orilla del río Treviana .
id_08015	2	Toponym	natural_feature	ITAMGUAS	Río de la Provincia y Capitanía de San Vicente en el Brasil , corre al E, y torciendo luego su curso al S sale al mar.
id_08016	2	Toponym	natural_feature	ITAMHAEN	Río de la Provincia y Capitanía de Portoseguro en el Brasil , corre al E y sale al mar entre el de las Caravelas y el de Sarnabitiva .
id_08017	2	Toponym	natural_feature	ITAN	Río pequeño del Reyno de Chile .
id_08018	2	Toponym	settlement	ITAPE	Pueblo de la Provincia y Gobierno del Paraguay .
id_08019	2	Toponym	natural_feature	ITAPEBA	Río de la Provincia y Capitanía de San Pablo en el Brasil , nace en las montañas cerca de la Costa, corre al NO, y se une con el río Negro para entrar en el grande de Curituba o Iguazú.
id_08020	2	Toponym	natural_feature		Tiene el mismo nombre una punta de tierra en la Costa de la Provincia y Capitanía del Rey en el Brasil , que sale mucho al mar formando un golfo o Puerto ,
id_08021	2	Toponym	settlement	ITAPO	Pueblo de la Provincia y Gobierno de Buenos Ayres en el Perú , situado a orilla del río Guarapambi .
id_08022	2	Toponym	natural_feature	ITAPUA	Río pequeño de la Provincia y Gobierno del Paraguay , entra en el Uruguay , enfrente del Pueblo de la Misión de los Mártires ,
id_08023	2	Toponym	settlement		Tiene el mismo nombre un Pueblo de las Misiones que tenían los Regulares de la Compañía en la Provincia y Gobierno del Paraguay, situado a la orilla del Paraná , en una quasi Isla que forman otros dos ríos pequeños que entran en él.
id_08024	2	Toponym	settlement	ITAPUAMA	Villa de la Provincia y Capitanía de Sergipe en el Brasil .
id_08025	2	Toponym	natural_feature	ITAPUCA-GUAZU	Río de la Provincia y Gobierno del Paraguay , corre al O, entre el de Itapuca-mini y la sierra de los Quince Puntos , entra en el del Paraguay .
id_08026	2	Toponym	natural_feature	ITAPUCA-MINI	Río de la misma Provincia y Gobierno que el anterior, corre también al O, y entra en el Paraguay .
id_08027	2	Toponym	natural_feature	ITASARI	Río de la Provincia de Xibaros en el Reyno de Quito , corre al SO, al Levante del río Morona , en el qual entra en 3 gr. 5 min. de lat. aust.
id_08028	2	Toponym	natural_feature	ITARA	Río de la Provincia y Gobierno de la Guayana o Nueva Andalucía, nace en el país de los Indios Paraparucotas, sigue su curso al N, y torciendo al O entra ya muy caudaloso, con las aguas que recoge, en el Orinoco , al O de Ciudad Real ,
id_08029	2	Toponym	territory	ITATA	Provincia y Corregimiento del Reyno de Chile , confina por el S con la de Rere , por el O con el de Puchacay , por el N con la de Maule , de quien la divide el río de este nombre, es muy fértil, y poblada de muchas haciendas.
id_08030	2	Toponym	natural_feature		Tiene el mismo nombre un río del mismo Reyno, que nace en las montañas de su cordillera, corre hacia Levante, al N de la Ciudad de la Concepción , cerca de la Imperial , por una profunda quebrada, a cuya causa es de poca utilidad; y aunque en tiempo de secas permite vadearse, por lo regular se pasa en balzas; y después de recibir las aguas de otro llamado Nubbe sale al mar en 35 gr. 50 min. de lat. aust.
id_08031	2	Toponym	settlement		Un Pueblo de la Provincia de Gairá y Gobierno del Paraguay , situado a orilla del río Yaquari .
id_08032	2	Toponym	settlement	ITATI	Pueblo de la Provincia y Gobierno de Buenos Ayres , situado a la boca del río Paraná , al E de la Ciudad de Corrientes .
id_08033	2	Toponym	settlement	ITATIN	Pueblo de la Provincia y Gobierno del Paraguay , situado a orilla del río de su nombre, y destruido por los Indios infieles.
id_08034	2	Toponym	human_group	ITATINES	Nación bárbara de Indios que habita las inmediaciones del río Paraguay hacia Levante, entre el río Iguarú al Mediodía, y el Mbotetey al N, los Regulares de la Compañía establecieron una Misión entre ellos, y fundaron los Pueblos de Igaripe y nuestra Señora de la Esperanza ; pero a poco tiempo los abandonaron retirándose a los bosques como antes.
id_08035	2	Toponym	natural_feature	ITAYA	Laguna de la Provincia y Gobierno de Quixos y Macas en el Reyno de Quito , está a orilla del río Napo , y al NNE de otra laguna llamada Capucui .
id_08036	2	Referral	Referral	ITAZU	véase Pequeri.
id_08037	2	Toponym	natural_feature	ITENES	Río grande y caudaloso de la Provincia y Gobierno de Moxos en el Reyno de Quito , nace en el territorio de Matogroso que poseen los Portugueses, corre al S, y haciendo un semicírculo sigue al NNO recogiendo después de correr muchas leguas los de Ubay y de Baure , incorporándose con el Mamoré en 11 gr. 30 min. de lat. aust; después de lo qual recibe las aguas del de Castela y con el nombre de la Madera entra en el Ma rañon por la parte austral en 3 gr. 13 min. 18 seg. de lat. aust.: en la orilla oriental está el Pueblo de la Reducción de Santa Rosa de la Estacada , que invadieron el año de 1761 los Portugueses, fortificándolo con dos reductos que levantaron en él.
id_08038	2	Toponym	natural_feature	ITIQUIRA	Río pequeño del partido de Cuyaba en el Reyno del Brasil , nace en las montañas, corre al NO, y entra en el de los Porrudos en la mitad de su curso para salir al lago grande de los Xareyes , el Geógrafo Don Juan de la Cruz le llama Itucura , y pone su curso al O.
id_08039	2	Toponym	settlement	ITOCO	Pueblo de la jurisdicción de Muzo en el Corregimiento y Provincia de Tunja del Nuevo Reyno de Granada , es muy pobre, y reducido; pero célebre por la gran mina de esmeraldas que tiene de su mismo nombre, de donde se han sacado tantas y tan especiales por su tamaño y calidad, hoy está en mucha decadencia; su vecindario se compone de 50 vecinos, y muy pocos Indios: cerca de él hay en una montaña del mismo nombre una losa en que están impresas las huellas de un pie humano, y dicen ser del Apóstol Santo Tomás.
id_08040	2	Toponym	human_group	ITOTOS	Nación bárbara y numerosa de la Provincia y Gobierno de Santa Marta en el Nuevo Reyno de Granada , que habita las montañas al Poniente del valle de Upar , están poco conocidos estos Indios.
id_08041	2	Toponym	settlement	ITU	Pueblo de las Misiones que tenían los Regulares de la Compañía en la Provincia y Gobierno del Paraguay , situado a orilla del río Uruguay , cerca de su salida al de la Plata .
id_08042	2	Toponym	settlement	ITUATA	Pueblo de la Provincia y Corregimiento de Carabaya en el Perú , anexo al Curato de Ayapata .
id_08043	2	Toponym	human_group	ITUCALES	Nación bárbara de Indios que habita en los bosques al N del río Marañon , estos salvages, que son pocos, confinan con la nación de los Urarinas, de quienes se cree que descienden.
id_08044	2	Toponym	natural_feature	ITUCARA	Río pequeño de la Provincia y Gobierno del Paraguay , entra en el de Picazuru .
id_08045	2	Toponym	natural_feature	ITUZAINGO	Río de la Provincia y Gobierno del Paraguay , corre al S, y entra en el de Ibiqueiguazú .
id_08046	2	Toponym	settlement	IXCALPAN	Pueblo del partido y Cabecera de Cotaztla y Alcaldía mayor de Tuxtla en Nueva España , tiene 35 familias de Indios, y está inmediato al de la Rinconada ,
