id	title	title_source	title_uri	ccodes	fclasses	types	lat	lon	geowkt	start	end	links	description	approximation
id_08727	Lancha			PE	P	Pueblo	-10.868700	-76.973900		1786	1789	indias:6000988	Pueblo de la Provincia y Corregimiento de Caxatambo en el Perú , anexo al Curato de Andajes .	
id_05214	San Antonio de los Altos			VE	P	Pueblo	10.374300	-66.959300		1786	1789	indias:4000193	Otro con el aditamento de los Altos, situado en la inmediación de la Ciudad de Caracas ; sus montes abundan de exquisitas maderas, y de maíz.	
id_16950	Tunillaa			AR	S	Fuerte	-33.692200	-62.460100		1786	1789	indias:9000631	Fuerte de la Provincia y Gobierno del Tucumán en el Perú , construido para contener las incursiones de los Indios infieles.	crm:P189_approximates
id_08067	Ixtapa			MX	P	Pueblo	18.713300	-97.457200		1786	1789	indias:1003544	Pueblo de la Cabecera de partido de Palmar y Alcaldía mayor de Tepeaca en Nueva España , tiene 4 familias de Españoles, otras tantas de Mestizos, y 18 de Indios, y a distancia de 4 leguas un molino de agua para moler trigo, y en su inmediación un rancho de ganado menor, y tres haciendas de labor: está 4 leguas de su Cabecera.	
id_04349	Comala			MX	P	Pueblo	18.154700	-99.068600		1786	1789	indias:1000822	Pueblo de la Cabecera de Atengo y Alcaldía mayor de Chilapa en Nueva España : tiene 27 familias de Indios, y está 2 leguas al N de su Cabecera.	
id_18306	San Juan de Zitaquaro			MX	P	Pueblo Cabecera	19.437500	-100.358600		1786	1789	indias:1000147	Pueblo y Cabeza de partido de la Alcaldía mayor de Maravatio en la Provincia y Obispado de Mechoacán , situado en unas altas montañas pobladas de crecidos pinos y de otras maderas apreciables: es de temperamento templado, y así en su distrito abunda el trigo, maíz, frixoles y otras semillas; tiene un Convento de Religiosos de San Francisco; más de 150 familias de Españoles, Mestizos y Mulatos , y 115 de Indios: en su distrito hay, en un parage llamado Purua , una fuente de raras qualidades, sien...	
id_01852	Belen			BO	P	Pueblo	-19.862800	-65.540100		1786	1789	indias:8000660	Otro hay del mismo nombre, en la Provincia y Corregimiento de Porco , también del Arzobispado de Charcas y Reyno del Perú : tiene ún célebre Santuario, donde por Octubre concurre gran número de gentes a visitarlo.	
id_10690	Motauita			CO	P	Pueblo	5.577400	-73.364800		1786	1789	indias:5000494	Pueblo de la Provincia y Corregimiento de Tunja en el Nuevo Reyno de Granada : es de temperamento muy frío, y produce trigo, maíz, papas, y cebada, tiene 50. vecinos y otros tantos Indios, y dista algo menos de una legua de su Capital.	
id_13651	Quauilotlatzala			MX	P	Pueblo	17.339400	-98.601900		1786	1789	indias:1003709	Pueblo de la Cabeza de partido y Alcaldía mayor de Tlapa en Nueva España , tiene 55 familias de Indios Mexicanos que se emplean en cultivar semillas, grana y algodón.	
id_13546	Puni			EC	P	Pueblo	-1.765300	-78.656600		1786	1789	indias:5600261	Pueblo de la Provincia y Corregimiento de Riobamba en el Reyno de Quito .	
id_13170	Pitantora			BO	P	Pueblo	-18.696200	-65.629200		1786	1789	indias:8000155	Pueblo de la Provincia y Corregimiento de Chayanta o Charcas en el Perú .	
id_03441	Chaqui			PE	P	Pueblo	-11.552600	-76.625300		1786	1789	indias:6000764	Pueblo de la Provincia y Corregimiento de Canta en el Perú , anexo al Curato de su Capital.	
id_17936	Yani			BO	P	Pueblo	-17.214600	-66.655400		1786	1789	indias:8000088	Pueblo de la Provincia y Corregimiento de Cochabamba en el Perú .	
id_06254	San Gabriel			MX	P	Pueblo	18.756700	-97.701900		1786	1789	indias:1003571	También le tiene un Pueblo de la Cabecera de Tlacotepec y Alcaldía mayor de Tepeaca en Nueva España , tiene 11 familias de Indios, y dista 2 leguas de su Cabecera.	
id_16434	San Mateo de Tlachichilpa			MX	P	Pueblo Cabecera	19.343900	-99.755800		1786	1789	indias:1001195	Pueblo y Cabeza de partido de la Alcaldía mayor de Metepec en el mismo Reyno, tiene 1140 familias de Indios.	
id_13325	Porco			BO	P	Pueblo	-19.798900	-65.988800		1786	1789	indias:8000170	Tiene el mismo nombre un Pueblo de esta propia Provincia y Corregimiento .	
id_12234	Gran Pará			BR	A	Provincia	-2.069600	-51.829400		1786	1789		Provincia y Capitanía del Reyno del Brasil , confina por el Poniente con una gran Bahía formada por el mar Atlántico a la entrada del río de las Amazonas , por Levante con la Provincia y Capitanía de Marañan , de quien la divide el río Maracú ; por el Mediodía con las naciones infieles de Indios Pacaxos y Parainabas, y por el N con el mar Atlántico ; la riega un río del mismo nombre, que la atraviesa, y sale al mar en la Bahía referida; es muy fértil de cañas dulces, de que fabrican mucha azúcar...	crm:P189_approximates
id_07487	Huasta			PE	P	Pueblo	-10.124000	-77.146400		1786	1789	indias:6000980	Pueblo de la Provincia y Corregimiento de Caxatambo en el Perú , anexo al Curato de Chiquian .	
id_06519	Grande			BR	H	Rio	-29.952100	-51.303500		1786	1789		Otro de la Provincia y Capitanía del Rey en el mismo Reyno confinante con el Paraguay corre al E, y forma la gran laguna de los Patos , a sus orillas tienen varios fuertes los Españoles y los Portugueses.	crm:P189_approximates
id_14764	Sapotlan			MX	P	Pueblo	20.622200	-103.068300		1786	1789	indias:1000587	Otro de la Cabeza de partido y Alcaldía mayor de Tecpatitlán en el mismo Reyno y Obispado que el anterior, situado 9 leguas de su Capital hacia Poniente y 8 de la Provincia de Guadalaxara .	
id_15555	Taensas			US	L	Nación	31.934300	-91.423400		1786	1789		Pueblo de Indios de la Provincia y Gobierno de la Luisiana , situado a orilla del río Misisipi , enfrente de las ruinas del fuerte de Rosalia .	crm:P189_approximates
id_03669	Chilca			PE	P	Pueblo	-12.521100	-76.737200		1786	1789	indias:6000696	Pueblo de la Provincia y Corregimiento de Cañete en el Perú , con un pequeño Puerto, pero cómodo y seguro: produce mucho salitre, que llevan sus naturales a vender a Lima para las fábricas de pólvora, por cuya razón la mayor parte son arrieros: en su inmediación se ven algunos vestigios de fábricas magníficas de los Incas del Perú : el nombre de Chuca le dan los Indios del Reyno los de Quito a un arbolillo o arbusto que nace en los climas cálidos, y sirve mucho para hacer con sus cenizas lexía p...	
id_15974	Tenango			MX	P	Pueblo	16.904700	-92.261400		1786	1789	indias:2000108	Otro de la Provincia y Alcaldía mayor de Zedales en el Reyno de Guatemala .	
id_11053	Nextlalpan			MX	P	Pueblo	20.150000	-99.387500		1786	1789	indias:1001726	Pueblo de la Alcaldía mayor de Tula en Nueva España , anexo al Curato de este, de donde dista una legua al N: tiene 143 familias de Indios.	
id_17769	Xilitla			MX	P	Pueblo	21.386100	-98.990300		1786	1789	indias:1003847	Pueblo de la Cabecera de partido de Tamazunchale y Provincia y Alcaldía mayor de Valles en Nueva España , situado en lo más alto de una elevada sierra en que viven unidos muchos Indios Mexicanos, Pames, Othomies y Mecos, casi como gentiles, pues no tienen más Sacramento que el Baptismo y el Matrimonio, está 32 leguas de su cabecera principal, de unos caminos inaccesibles por las quebradas y serranías ásperas que tiene.	
id_15668	Tamoin			MX	P	Pueblo	22.003300	-98.778900		1786	1789	indias:1003843	Pueblo de la misma jurisdicción y Alcaldía mayor que el anterior, fundado a orilla de un río en un espacioso llano, es de temperamento cálido, abundante de árboles frutales, como de maíz y otras legumbres de que se mantienen sus naturales, como de hacer esteras de junco, cestas y otros utensilios de él, en que pagan los tributos y obvenciones; tiene un Convento de Religiosos de San Francisco y 109 familias de Indios Guastecos tan valerosos que sin auxilio de otra tropa se han defendido siempre d...	
id_04054	Cisne			EC	P	Pueblo	-3.851100	-79.426200		1786	1789	indias:5600145	Pueblo de la Provincia y Corregimiento de Loxa en el Reyno de Quito .	
id_15048	Sibirijoa			MX	P	Pueblo	26.185400	-108.731800		1786	1789	indias:9900831	Pueblo de la Provincia de Cinaloa y Real de Minas de plata en otro tiempo, que hoy no se trabajan por falta de operarios sino muy poco, está situado a orilla del caudaloso río del Fuerte .	
id_08089	Ixutlan			MX	P	Pueblo Cabecera	19.905600	-104.162500		1786	1789	indias:1000425	Pueblo y Cabecera de partido de la Alcaldía mayor de Autlán en Nueva España , tiene 160 familias de Indios.	
id_14722	Santiago			MX	P	Pueblo	16.939700	-92.714400		1786	1789	indias:2000094	Otro de la Provincia y Alcaldía mayor de Chiapa en el Reyno de Guatemala .	
id_06825	Guarachita			MX	P	Pueblo	19.945800	-102.555000		1786	1789	indias:1002120	Pueblo de la Cabecera de Zanguio y Alcaldía mayor de Zamora en Nueva España , situado en un llano cenagoso, es de temperamento templado, y tiene 11 familias de Indios: esta 5 leguas al Poniente de su Cabecera.	
id_17120	Upar			CO	T	Valle	10.446100	-73.267700		1786	1789		Valle hermoso y dilatado de la Provincia y Gobierno de Santa Marta en el Nuevo Reyno de Granada , lo descubrió Gonzalo Ximénez de Quesada el año de 1535, lo atraviesa del N al Mediodía y lo fertiliza el río César , es de temperamento cálido, y produce mucha caña dulce y todo género de frutos de Europa y de América ; está suficientemente poblado, en los montes de su inmediación hay minas de plata, cobre, fierro y plomo, tiene más de 40 leguas de largo N S, y 16 de ancho de Levante a Poniente.	crm:P189_approximates
id_08422	San Juan			PA	P	Pueblo	9.266500	-79.573000		1786	1789	indias:9900938	Otro del Gobierno y jurisdicción de Portobelo en la Provincia y Reyno de Tierra-Firme , situado entre los ríos Chagre y Pequení .	crm:P189_approximates
id_04888	Cuba			CU	T	Isla	21.520700	-78.214100		1786	1789		Isla grande de la mar del N y la mayor de las Antillas , situada a la boca o entrada del Seno Mexicano : tiene 235 leguas de largo de Oriente a Poniente desde el Cabo de S. Antonio hasta la Punta de Maizi , y 45 en su mayor anchura, y 14 por donde más se estrecha: tiene la Florida y las Islas Lucayas al N, la Isla de Santo Domingo al Poniente, la de Jamayca y el Continente Meridional al Mediodía, y el Golfo o Seno Mexicano a Levante: está entre 20 grad. de lat. sept....	crm:P189_approximates
id_01851	Belen			BO	P	Pueblo	-18.817900	-67.641100		1786	1789	indias:8000327	Pueblo de la Provincia y Corregimiento de Carangas , en el Perú , del Arzobispado de Charcas , anexo del Curato del de Andamarca .	
id_15670	Tampagan			MX	P	Pueblo	21.413600	-98.737600		1786	1789	indias:1005466	Pueblo de la jurisdicción y Provincia y Alcaldía mayor de Valles en Nueva España , situado al pie de una sierra inaccesible por su altura, produce bastante maíz, algodón de que texen sus vestidos, y cañas dulces con que fabrican azúcar de piloncillo; es anexo al Curato del de Tampamolon , tiene 55 familias de Indios, y está 25 leguas de su Capital.	
id_14998	Servita			CO	P	Pueblo	6.818500	-72.697900		1786	1789	indias:5000057	Pueblo de la Provincia de Muzo y Gobierno de Pamplona en el Nuevo Reyno de Granada , Cabeza de Corregimiento, es de temperamento frío, pero sano, alegre y ameno; tiene muy buenas y abundantes aguas; su territorio es sumamente fértil, y goza de todos temples cálidos y fríos; produce mucho trigo de excelente calidad, mucha caña dulce, maíz, turmas, habas, alberjas, repollos, cebollas y demás legumbres y plátanos, infinito ganado vacuno y cabrío; tiene 400 vecinos blancos y 200 Indios: está 24 legu...	crm:P189_approximates
id_18338	Zuatlan			MX	P	Pueblo Cabecera	21.031100	-104.430300		1786	1789	indias:1000419	Pueblo y Cabeza de partido de la Alcaldía mayor de Xala en Nueva España , es de temperamento frío, anexo al Curato del de Yxtlán , tiene 25 familias de Indios que comercian en semillas y frijoles, está 3 leguas entre Poniente y S de su Capital.	
id_11268	Santiago de Numaran			MX	P	Pueblo	20.255300	-101.947800		1786	1789	indias:1001939	Pueblo de la Cabeza de Partido de Puruandiro y Alcaldía mayor de Valladolid en la Provincia y Obispado de Mechoacán , situado a orilla del río Patiquato en una llanura: es anexo al Curato de Penxamo en la Jurisdicción de la Villa de León : tiene 10 familias de Españoles, y 90. Indios: está 28 leguas de Pasquaro .	
id_11660	Oumas			US	L	Nación	31.137000	-91.470600		1786	1789		Nación bárbara de Indios de la Nueva Francia o Canadá: habita dos leguas distante del parage en que se divide el río Misisipi : sus naturales son muy aféctos a los Franceses.	crm:P189_approximates
id_02365	Cacagual			CO	P	Pueblo	8.935900	-75.862700		1786	1789		Pueblo de la Provincia y Gobierno de Cartagena en el partido del Zinú , situado a la orilla del Río de este nombre.	crm:P189_approximates
id_08838	Lerma			MX	P	Pueblo	19.805300	-90.583600		1786	1789	indias:1004364	Tiene el mismo nombre un Pueblo de la Provincia y Gobierno de Yucatán , situado en la Costa, a orilla de una caleta que le da el nombre defendida por un castillo que guarnece un destacamento de la Ciudad de Campeche .	
id_16924	San Luis de Tumbaden			PE	P	Pueblo	-7.025000	-78.739800		1786	1789	indias:6001260	Pueblo de la Provincia y Corregimiento de Caxamarca en el Perú , anexo al Curato del de Chalique .	
id_03605	San Andrés de Chicahuaztla			MX	P	Pueblo Cabecera	17.155600	-97.838300		1786	1789	indias:1002773	Pueblo y Cabecera de la Alcaldía mayor de Tepozcolula en la Provincia y Obispado de Oaxaca Reyno de Nueva España : es de temperamento frío, habitado de 332 familias de Indios, con los Pueblos o barrios de su distrito; y se mantienen del comercio que hacen de sus texidos de algodón a cambio de sal en la Costa de Xicayán : está 1 leguas entre Poniente y S de su Capital.	
id_12090	San Lucas de las Palmillas			MX	P	Pueblo	19.303900	-98.478100		1786	1789	indias:1003348	Pueblo de la Cabecera de partido y Alcaldía mayor de Guejozinco en Nueva España , tiene 77 familias de Indios, y está al O de su Capital.	
id_16555	Tocuyo			VE	P	Pueblo	10.039600	-65.258600		1786	1789	indias:4000333	Otro Pueblo hay del mismo nombre en la Provincia de Barcelona y Gobierno de Cumaná , situado en la Costa al O del río Unare .	crm:P189_approximates
id_12050	Pallahua			PE	P	Pueblo	-17.732900	-70.034200		1786	1789	indias:6000042	Pueblo de la Provincia y Corregimiento de Arica en el Perú , anexo al Curato de Tacna .	
id_03654	San Felipe de Chiguagua			MX	P	Villa	28.654300	-106.083900		1786	1789	indias:1000003	Villa de la Provincia de Taraumara y Reyno de la Nueva Vizcaya , situada cerca del río de San Pedro : tiene de vecindario más de 2.000 familias de Españoles y algunas de Mestizos y Mulatos : es población grande, bien dispuesta y de hermosos edificios, entré los quaies sobresalen la Iglesia Parroquial, el Colegio que era de los Regulares de la Compañía, y el Convento de San Francisco: goza de un temperamento muy templado, y su principal comercio es de plata, por la riqueza de sus minas, haciéndol...	
id_04831	Santa Cruz			MX	P	Pueblo	18.147800	-96.835600		1786	1789	indias:1002690	Otro de la Cabecera de Huehuetlán y Alcaldía mayor de Cuicatlán en Nueva España , situado en la medianía de un cerro, con 72 familias de Indios aplicados al cultivo y comercio de salitre y grana: está 3 leguas al S de su Cabecera.	
id_09506	Mamos			CO	P	Pueblo	0.462800	-76.500200		1786	1789	indias:9900915	Pueblo de la Provincia y Gobierno de San Juan de los Llanos en el Nuevo Reyno de Granada , situado baxo de la linea equinoccial en la Cabezera y nacimiento de el río Napo ; tiene en sus inmediaciones muchas y abundantes minas de Plata.	crm:P189_approximates
id_07658	Ichoca			BO	P	Pueblo	-17.142100	-67.181000		1786	1789	indias:8000442	Pueblo de la Provincia y Corregimiento de Cicasica en el Perú , anexo al Curato de Yaco .	
id_17831	Santo Tomás de Xuchimilco			MX	P	Pueblo	17.073900	-96.726900		1786	1789	indias:1002320	Pueblo de la Cabecera de la Villa del Marquesado y Alcaldía mayor de Quatro Villas en el mismo Reyno, tiene 59 familias de Indios que se ocupan en cultivar grana, trigo, maíz, legumbres y frutas, en cortar maderas y hacer carbón, de todo lo qual mantienen su comercio, está media legua al Oriente, 1/4 al SE de su Capital.	
id_18205	Zapote			MX	P	Pueblo	17.422200	-98.781900		1786	1789	indias:1003739	Otro en la Cabeza de partido de Atistlac , y Alcaldía mayor de Tlapa en el mismo Reyno, es de temperamento frio, y húmedo, habitado de 38 familias de Indios que se emplean en sembrar maíz, porque su pobreza no les permite otra cosa.	
id_11358	Ocumucho			MX	P	Pueblo	19.796400	-102.221100		1786	1789	indias:1002009	Pueblo de la Cabezera de Partido y Alcaldía mayor de Periban en Nueva España : de temperamento frío y humedo: tiene 190 familias de Indios, y dista 3 leguas al Oriente del de Patamba .	
id_02573	Calle			PE	P	Pueblo	-13.287200	-71.597600		1786	1789	indias:6000323	Pueblo de la Provincia y Corregimiento de Paucartambo en el Perú , anexo del Curato de la Capital.	crm:P189_approximates
id_17044	San Juan Baptista de Tzichu			MX	P	Pueblo	21.298600	-100.055600		1786	1789	indias:1000694	Pueblo de la Alcaldía mayor de San Luis de la Paz y Obispado de Mechoacán en Nueva España , tiene 4 familias de Españoles, 9 de Mestizos y 539 de Indios ocupados en el trabajo de las minas, porque el terreno no produce más frutos que algún maíz y muchos pitales, está 8 leguas al Oriente de su Capital.	
id_07478	Huaroaya			PE	P	Pueblo	-13.624700	-74.358500		1786	1789	indias:6000456	Pueblo de la Provincia y Corregimiento de Vilcas-huaman en el Perú , anexo al Curato de Chuschi .	
id_15889	Tecoantepec			MX	A	Alcaldía mayor	16.661300	-94.720000		1786	1789	indias:JUNEOATT	Alcaldía mayor y jurisdicción de Nueva España en la Provincia y Obispado de Oaxaca , la última de él, y confinante con el de Chiapa , en que principia el Reyno de Guatemala , para cuyas Provincias es tránsito preciso; goza por lo general de temperamento cálido, es muy abundante y fértil en maíz y frutas, pero su principal comercio es de sal; fertilizarla diferentes ríos que la cruzan, y cría mucho ganado mayor por la abundancia de pastos que tiene: consta de los Pueblos siguientes: Tanapatepec ....	crm:P189_approximates
id_00242a	Aguas-calientes			MX	P	Villa	21.882300	-102.294200		1786	1789	indias:1000233	el Pueblo principal es la Villa del mismo nombre de temperamento templado, su vecindario se compone de 500 familias de Españoles, Mestizos y Mulatos , y aunque también viven en ella algunos Indios Mexicanos, es por el comercio que en ella hacen para expender los frutos de otras jurisdicciones: tiene 3 Conventos de Reli giosos, que son: uno de Franciscos Descalzos, cuya fabrica es sumptuosa, y de muy buena arquitectura: otro de Mercenarios; y el tercero de San Juan de Dios, con un Hospital muy bi...	
id_00853	Angol			CL	P	Ciudad	-37.727900	-72.257700		1786	1789	indias:7001001	Ciudad del Reyno de Chile , fundada por Pedro de Valdivia, con el nombre de los Confines, mudóla después Don García Hurtado de Mendoza, a un llano muy capaz y desahogado, 8 leguas de la cordillera y 20 de la Concepción , en terreno abundante y fértil de frutas, semillas y viñas; como también de pasas, higos y otras frutas secas, rodeada de cipreses, del río Biobio por la vanda del S, y de otro riachuelo por la del N, que despeñándose da disposición para formar varios molinos: esta Ciudad fue des...	
id_15283	Sondorillo			PE	P	Pueblo	-5.340400	-79.429500		1786	1789	indias:6001410	Pueblo de la misma Provincia y Corregimiento del anterior, situado a la orilla del río en que está aquel, es pequeño.	
id_03016	Carteret			US	A	Partido	34.853500	-76.571400		1786	1789		Partido y jurisdicción de la Carolina Meridional, en la Costa del mar.	crm:P189_approximates
id_08866	Licto			EC	P	Pueblo	-1.805900	-78.601900		1786	1789	indias:5600256	Pueblo de la Provincia y Corregimiento de Riobamba en el Reyno de Quito .	
id_16190	Tezahuapa			MX	P	Pueblo Cabecera	20.050000	-98.666700		1786	1789	indias:1001916	Pueblo y Cabeza de partido de la Alcaldía mayor de Zempoala en Nueva España , tiene 25 familias de Indios.	
id_10311	San Miguel			PA	H	Golfo	8.354000	-78.264000		1786	1789		Un Golfo de la mar del Sur en la Provincia de el Darién y Reyno de Tierra-Firme : es muy grande y hermoso, cuya boca o entrada cierra un baxo llamado el Buey, que solo dexa un canal para poder entrar las embarcaciones: dentro tiene muchos Islotes y peñascos , y en él desagua un Río caudaloso que baxa de las montañas de la misma Provincia.	crm:P189_approximates
id_07474	Huaripampa			PE	P	Pueblo	-11.808500	-75.471300		1786	1789	indias:6001136	Pueblo de la Provincia y Corregimiento de Xauja en el Perú .	
id_03213	Caxamarquilla Gongor			PE	P	Pueblo	-10.499500	-77.055200		1786	1789	indias:6001000	Otro con el sobrenombre de Gongor en la misma Provincia y Corregimiento que el anterior para distinguirlo anexo al Curato de Gongor .	
id_04905	Cuchumatlan			GT	P	Pueblo	15.511100	-91.604800		1786	1789	indias:2000359	Pueblo del Reyno de Goatemala en la Provincia y Alcaldía mayor de Chiapa .	
id_00264	San Agustín			MX	P	Pueblo Real de Minas	27.582700	-108.688600		1786	1789	indias:1005128	Tiene el mismo nombre un Pueblo y Real de Minas de la Provincia de Taraumara , en el Reyno de la Nueva Vizcaya , que fue en otro tiempo Población de crecido vecindario, y muy rica por la opulencia de sus minas, las quales han venido a mucha decadencia, y con ellas el Pueblo: está 26 leguas al S de la Villa de S. Felipe de Chiguagua .	crm:P189_approximates
id_13495	Santiago de la Puente			MX	P	Pueblo	19.718300	-101.188900		1786	1789	indias:1002115	Pueblo de la Cabecera de Tarimbaro y Alcaldía mayor de Valladolid en la Provincia y Obispado de Mechoacan , tiene 25 familias de Indios empleados en el cultivo de las tierras de ocho haciendas de labor que hay en su distrito, está tan inmediato a la Capital que solo le divide un río.	
id_09613	Mar Del Norte				H	Mar	15.333200	-74.846500		1786	1789		se toma respecto a la América Meridional desde la Costa del Itsmo de Panamá o de Tierra-Firme, esto es, de 294 gr. de long. hasta las Islas Antilles menores en 318 gr. de long.; baña las Costas de la Nueva Andalucía , Venezuela , Santa Marta , Cartagena , Darién y Tierra-Firme ; se extiende al N hasta 18 gr. de lat. bor; y está formado por una linea imaginaria del NE al SO, esto es, de la Isla de Santo Tomás , última de las Antilles menores al N hasta la boca o entrada del río de Chagre .	crm:P189_approximates
id_06027	Filipolis			CL	P	Ciudad	-53.326500	-71.001600		1786	1789	indias:7001003	Ciudad del estrecho de Magallanes , fundada por el Almirante Pedro Sarmiento de Gamboa el año de 1584, y no el de 1582 como dice el Ex- Jesuita Coleti, ni el de 1584 según Mr. de la Martiniere, le dio este nombre su fundador en obsequio del Rey Felipe II, estaba situada en la parte más angosta del estrecho con un buen Puerto, y en la Costa Septentrional, con quatro baluartes y alguna artillería; pero duró poco, porque el año de 1587 pasando el Pirata Inglés Tomás Candish la encontró despoblada h...	crm:P189_approximates
id_10927	Nauogame			MX	P	Pueblo	26.211900	-106.960800		1786	1789	indias:1000260	Pueblo de las Misiones que tenían los Regulares de la Compañía en la Provincia y Gobierno de Sonora en la América Septentrional .	
id_11846	Muchimilco			MX	P	Pueblo	19.218100	-98.566500		1786	1789		Fol. 269 col. 1 lín. 17 Pueblo de la Provincia de Huejotzinco en la Nueva España en tiempo de la gentilidad de los Indios, situado cerca de la sierra Nevada .	crm:P189_approximates
id_03961	Chulumani			BO	P	Pueblo	-15.479900	-68.897800		1786	1789	indias:8000110	Tiene el mismo nombre un Pueblo de la Provincia y Corregimiento de Larecaja en el Perú ..	
id_07299	Hostutla			MX	P	Pueblo	17.922400	-99.040600		1786	1789	indias:1000810	Pueblo de la Cabecera y Alcaldía mayor de Chilapa en Nueva España , tiene 27 familias de Indios, y esta 7 leguas al Oriente de su Capital.	
id_16336	Tiltil			CL	P	Pueblo	-33.084700	-70.928400		1786	1789	indias:7000307	Pueblo pequeño de Indios de la Provincia y Corregimiento de Santiago en el Reyno de Chile , está cerca de su Capital, y es célebre por una rica mina de oro que hay en él, y hoy está casi abandonada por falta de gente que la trabaje.	
id_17481	Villeta			CO	P	Pueblo	5.011200	-74.470200		1786	1789	indias:5000342	Pueblo del Gobierno de Mariquita y jurisdición de la Villa de Honda en el Nuevo Reyno de Granada , anexo al Curato del de Sasaima , es de temperamento muy cálido, produce mucho maíz, cañas dulces, yucas, plátanos, tiene más de 100 vecinos, pero muy pocos Indios, y tiene la pensión de abundar de insectos.	
id_02255	San Buenaventura			PE	P	Pueblo	-11.488900	-76.661900		1786	1789	indias:6000757	Otro de la Provincia y Corregimiento de Canta , en el Perú .	
id_05160	Cuyotambo			PE	P	Pueblo	-13.869200	-71.786400		1786	1789	indias:6000341	Pueblo de la Provincia y Corregimiento de Quispicanchi en el Perú , anexo al Curato de Quishuares .	
id_16092	Tequia			CO	P	Pueblo	6.657400	-72.732400		1786	1789	indias:5000516	Otro Pueblo hay de este nombre en la misma Provincia y Reyno , está 8 leguas del anterior, goza del mismo temperamento y frutos, y solo está habitado de Indios, qué serán 60, y se mantienen de hacer sombreros de paja muy finos, que tienen particular estimación en todas partes, por lo qual no cuidan del cultivo de la tierra: está 40 leguas al N de su Capital.	crm:P189_approximates
id_09013	Londres			AR	P	Ciudad	-27.712600	-67.135600		1786	1789	indias:9000507	Ciudad de la Provincia y Gobierno del Tucumán , fundada por el Gobernador Pedro Tarita el año de 1555 en la antigua Provincia de los Indios Juries, se le dio este nombre en obsequio de la Reyna María de Inglaterra por el matrimonio que había celebrado con Felipe II, Rey de España; pero duró tan poco como esta Princesa, porque empezaron a pasarse a otras partes las familias que la habian poblado, y solo ha quedado reducida a un Pueblo miserable: está en 29 gr. 8 min. de lat. aust.	
id_03205	Caxabamba			EC	P	Pueblo	-1.701200	-78.769900		1786	1789	indias:5600247	Pueblo de la Provincia y Corregimiento de Riobamba en el Reyno de Quito .	
id_15519	Tacarigua			TT	P	Pueblo	10.643700	-61.361200		1786	1789	indias:4000696	Un Pueblo de la Isla y Gobierno de la Trinidad , situado en la parte del N, casi en la extremidad del E, frente de la Isla de Tabago .	
id_06434	Glocester			US	P	Ciudad	42.614100	-70.663100		1786	1789	gn:4937829	Otra Ciudad del Condado de Essex en la Bahía de Massachusets y Colonia de la Nueva Inglaterra , situada en el itsmo de la Península que forma el cabo Ana .	crm:P189_approximates
id_18244a	Zempoala			MX	P	Capital	19.915000	-98.669700		1786	1789	indias:1000116	La Capital tiene el mismo nombre, es tan corto como la jurisdicción, pues solo tiene catorce o quince familias de Españoles, Mulatos y Mestizos , 45 de Indios, y un buen Convento de Religiosos de San Francisco: su principal comercio es del pulque, por estar toda la tierra poblada de magueyes de la mejor calidad para hacer esta bebida; produce también algún trigo) maíz y cebada que cultivan aquellos pocos naturales aplicados al trabajo; está 17 leguas al NE de México , en 274 gr. 30 min. de long....	
id_14417	Sacapula			GT	P	Pueblo	15.288500	-91.089100		1786	1789	indias:2000159	Pueblo de la Provincia y Alcaldía mayor de Chiapa en el Reyno de Guatemala .	
id_10642	Morro			EC	P	Pueblo	-2.634500	-80.326600		1786	1789	indias:5600107	Tiene el mismo nombre otro Pueblo del Partido de la Punta de Santa Elena en la Provincia y Gobierno de Guayaquil y Reyno de Quito .	
id_13882	Racar			EC	P	Pueblo	-2.853600	-79.038500		1786	1789	indias:5600423	Pueblo de la Provincia y Corregimiento de Cuenca en el Reyno de Quito , es todo de Indios, abunda de hermosos pastos, y dista 4 leguas al NO de su Capital, y 2 al N del de Sayausi : está en 2 gr. 52 min. de lat. aust.	crm:P189_approximates
id_08106	Iztapa			GT	P	Pueblo	14.622700	-90.843400		1786	1789	indias:2000202	Otro hay de este nombre en la Provincia y Alcaldía mayor de Capabanastla en el mismo Reyno.	
id_11360	San Martin de Ocuyoacaque			MX	P	Pueblo Cabecera	19.272200	-99.461900		1786	1789	indias:1001562	Pueblo y Cabeza de Partido de la Alcaldía mayor de Metepec en Nueva España : tiene 334 familias de Indios, y es Cabeza de Curato, a que están anexes otros varios, dista 2 leguas al E de su Capital.	
id_06245	Fusagasuga			CO	P	Pueblo	4.336900	-74.364500		1786	1789	indias:5000324	Tiene el mismo nombre un Pueblo de la Provincia y Corregimiento antecedente: es de temperamento calido, abundante en cañas de azúcar, maíz y plátanos: esta cerca de un río caudaloso de su mismo nombre: tiene 150 vecinos y 100 Indios, la mayor parte agregados de la Ciudad de Alta Gracia que se extinguió, y los llaman allí Chuchumecos: fue Cura Doctrinero de este Pueblo el célebre Don Lucas Fernandez de Piedrahita, Obispo de Santa Marta , y de Panamá , y Autor de la Historia de la Conquista del Nu...	
id_03374	Chamas			PE	P	Pueblo	-10.434300	-77.170900		1786	1789	indias:6000974	Pueblo de la Provincia y Corregimiento de Caxatambo en el Perú , anexo al Curato de Mangas .	
